SPOTINSTANCEPRICE	0.366800	2022-06-06T01:17:10+00:00	g4ad.4xlarge	Linux/UNIX	eu-west-1c
SPOTINSTANCEPRICE	0.387100	2022-06-06T01:08:35+00:00	g4ad.xlarge	Red Hat Enterprise Linux	eu-west-1a
SPOTINSTANCEPRICE	0.383400	2022-06-06T01:08:35+00:00	g4ad.xlarge	SUSE Linux	eu-west-1a
SPOTINSTANCEPRICE	0.327100	2022-06-06T01:08:35+00:00	g4ad.xlarge	Linux/UNIX	eu-west-1a
SPOTINSTANCEPRICE	0.521500	2022-06-06T00:52:10+00:00	g4ad.4xlarge	Red Hat Enterprise Linux	eu-west-1b
SPOTINSTANCEPRICE	0.516500	2022-06-06T00:52:10+00:00	g4ad.4xlarge	SUSE Linux	eu-west-1b
SPOTINSTANCEPRICE	0.391500	2022-06-06T00:52:10+00:00	g4ad.4xlarge	Linux/UNIX	eu-west-1b
SPOTINSTANCEPRICE	0.941800	2022-06-06T00:35:12+00:00	g4ad.8xlarge	Red Hat Enterprise Linux	eu-west-1a
SPOTINSTANCEPRICE	0.936800	2022-06-06T00:35:12+00:00	g4ad.8xlarge	SUSE Linux	eu-west-1a
SPOTINSTANCEPRICE	0.811800	2022-06-06T00:35:12+00:00	g4ad.8xlarge	Linux/UNIX	eu-west-1a
SPOTINSTANCEPRICE	0.376600	2022-06-06T00:19:02+00:00	g4ad.2xlarge	Red Hat Enterprise Linux	eu-west-1b
SPOTINSTANCEPRICE	0.396100	2022-06-06T00:19:02+00:00	g4ad.2xlarge	Red Hat Enterprise Linux	eu-west-1a
SPOTINSTANCEPRICE	0.399100	2022-06-06T00:19:02+00:00	g4ad.2xlarge	Red Hat Enterprise Linux	eu-west-1c
SPOTINSTANCEPRICE	0.371600	2022-06-06T00:19:02+00:00	g4ad.2xlarge	SUSE Linux	eu-west-1b
SPOTINSTANCEPRICE	0.391100	2022-06-06T00:19:02+00:00	g4ad.2xlarge	SUSE Linux	eu-west-1a
SPOTINSTANCEPRICE	0.394100	2022-06-06T00:19:02+00:00	g4ad.2xlarge	SUSE Linux	eu-west-1c
SPOTINSTANCEPRICE	0.246600	2022-06-06T00:19:02+00:00	g4ad.2xlarge	Linux/UNIX	eu-west-1b
